"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","RatingCategorical"
"296",1479,"inelligble","Experiment_1_participant_23",2460,"Participant_23_84.TextGrid","N","N","Accented","Mandy",302,0.7071315022,5,9,0.0557018125,"I","V",0.0563873998,"{","V",0.0875314197,0.1726397779,0.19187207,2.2375696365,"NoGlottalStop",0,12.7274770991,0.1120892123,0.5950422899,0.1120892123,0.7071315022,0.1120892123,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.78765386102432,"LowFreq","simply_decomposed"
"297",1480,"inelligble","Experiment_1_participant_10",40,"Participant_10_163.TextGrid","N","N","Accented","Simon",72,0.648926947,5,10,0.0231339827,"I","V",0.0519837045,"e","V",0.0700398107,0,0.5174143693,4.98,"GlottalStop",0.0889386221,15.410055086,0.1640563093,0.4848706377,0.1640563093,0.5599883248,0.0751176871,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","Pause",1.80722891566265,"LowFreq","simply_decomposed"
"298",1481,"inelligble","Experiment_1_participant_4",4573,"Participant_4_230.TextGrid","N","N","Accented","Viktoria",147,0.7119515306,5,9,0.0425978469,"I","V",0.0974938692,"@","V",0.0957608463,0,0.2103254913,1.844420257,"NoGlottalStop",0,12.6413099952,0.140091716,0.5718598146,0.140091716,0.7119515306,0.140091716,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","Pause",2.16870313846266,"LowFreq","simply_decomposed"
"299",1482,"inelligble","Experiment_1_participant_16",1247,"Participant_16_293.TextGrid","N","N","Unaccented","Lara",216,0.6076058569,5,9,0.0444738896,"I","V",0.0438530342,"E","V",0.1083917799,0.0801683915,0,3.0968978591,"NoGlottalStop",0,14.8122337815,0.0883269238,0.5192789331,0.0883269238,0.6076058569,0.0883269238,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.90613394741263,"LowFreq","simply_decomposed"
"300",1483,"inelligble","Experiment_1_participant_6",4886,"Participant_6_135.TextGrid","N","N","Unaccented","Lara",41,0.5758447393,5,9,0.0662086168,"I","V",0.0324060668,"E","V",0.0907524617,0,0,3.0397459532,"NoGlottalStop",0,15.6292128525,0.0986146836,0.4772300557,0.0986146836,0.5758447393,0.0986146836,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.96077374180744,"LowFreq","simply_decomposed"
"301",1484,"inelligble","Experiment_1_participant_29",3463,"Participant_29_232.TextGrid","N","N","Unaccented","Mandy",149,1.0362670068,5,10,0.0692470597,"I","V",0.0599852516,"{","V",0.1630197055,0,0,2.1212477047,"GlottalStop",0.1798800076,9.650022566,0.3091123188,0.727154688,0.3091123188,0.8563869992,0.1292323113,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",1.88568265325039,"LowFreq","simply_decomposed"
"302",1485,"inelligble","Experiment_1_participant_2",3637,"Participant_2_219.TextGrid","N","N","Unaccented","Yannick",134,0.5751050793,5,9,0.0587365466,"I","V",0.0610650986,"E","V",0.0700482237,0.0697207582,0,3.49045953,"NoGlottalStop",0,15.6493140543,0.1198016451,0.4553034342,0.1198016451,0.5751050793,0.1198016451,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.57845705490818,"LowFreq","simply_decomposed"
"303",1486,"inelligble","Experiment_1_participant_12",528,"Participant_12_50.TextGrid","N","N","Accented","Simon",265,0.7261489878,5,9,0.0578285872,"I","V",0.0814235699,"@","V",0.088958366,0,0,3.4826741173,"NoGlottalStop",0,12.3941507193,0.1392521571,0.5868968307,0.1392521571,0.7261489878,0.1392521571,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.58422111770176,"LowFreq","simply_decomposed"
"304",1487,"inelligble","Experiment_1_participant_25",2818,"Participant_25_86.TextGrid","N","N","Accented","Viktoria",304,0.771404899,5,10,0.0990345739,"I","V",0.0571096346,"{","V",0.0947990878,0,0.182537253,1.8360147392,"GlottalStop",0.0457542522,12.9633607636,0.2018984607,0.5695064383,0.2018984607,0.7256506467,0.1561442085,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","Pause",2.17863174766391,"LowFreq","simply_decomposed"
"305",1488,"inelligble","Experiment_1_participant_22",2184,"Participant_22_202.TextGrid","N","N","Accented","Yannick",116,0.7054797693,5,9,0.0721734346,"I","V",0.0895802208,"{","V",0.1029394401,0,0.190566312,1.7426456922,"NoGlottalStop",0,12.7572758171,0.1617536555,0.5437261138,0.1617536555,0.7054797693,0.1617536555,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","Pause",2.29536044986299,"LowFreq","simply_decomposed"
"306",1489,"inelligble","Experiment_1_participant_28",3370,"Participant_28_86.TextGrid","N","N","Accented","Viktoria",304,0.7970935414,5,10,0.0313949369,"I","V",0.0749672466,"{","V",0.102594525,0,0.1533242559,1.916679966,"GlottalStop",0.0608265514,12.5455790078,0.1671887349,0.6299048064,0.1671887349,0.7362669899,0.1063621835,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","Pause",2.08694204090199,"LowFreq","simply_decomposed"
"307",1490,"inelligble","Experiment_1_participant_17",1360,"Participant_17_179.TextGrid","N","N","Accented","Viktoria",89,0.7408573948,5,10,0.040671283,"I","V",0.0592297589,"@","V",0.1325851199,0.1093517259,0.1613824326,2.0481643991,"NoGlottalStop",0,13.4978743144,0.0999010419,0.6409563529,0.0999010419,0.7408573948,0.0999010419,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.95296822938514,"LowFreq","simply_decomposed"
"308",1491,"inelligble","Experiment_1_participant_30",3778,"Participant_30_139.TextGrid","N","N","Accented","Lara",45,0.6181829629,5,9,0.0736305924,"I","V",0.0480322405,"{","V",0.0778412678,0.1478147363,0,1.7797556059,"NoGlottalStop",0,14.5587965703,0.1216628329,0.49652013,0.1216628329,0.6181829629,0.1216628329,"n#V","Neg",1,0,0,"elligble",1,1,5,"unstressed","primary","transparent","bound",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.24749959305635,"LowFreq","simply_decomposed"
"309",1492,"inessential","Experiment_1_participant_21",2068,"Participant_21_incomplete_31.TextGrid","N","N","Unaccented","Simon",319,0.931579959,4,8,0.0445097335,"I","V",0.055352969,"@","V",0.08030966,0.7412524295,0.139546574,5.1227549276,"NoGlottalStop",0,8.5875612963,0.0998627026,0.8317172564,0.0998627026,0.931579959,0.0998627026,"n#V","Neg",18,47,0,"essential",24,8960,4,"unstressed","unstressed","transparent","bound",2,1571.09,1412.26,19,"Female","British. English","No - N/A","Britain. Essex. Southend-on-sea","Basic French","No","Psycghology (First year)","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",2.89037175789616,9.10052550596898,3.17805383034795,0.00267857142857143,-5.92247167562103,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.75686717931995,"MidFreq","simply_decomposed"
"310",1493,"inessential","Experiment_1_participant_25",2762,"Participant_25_273.TextGrid","N","N","Unaccented","Lara",194,0.6683335367,4,9,0.0251113754,"I","V",0.0398040957,"I","V",0.0945016419,0.1804148586,0,2.9553048096,"NoGlottalStop",0,13.4663300662,0.0649154711,0.6034180656,0.0649154711,0.6683335367,0.0649154711,"n#V","Neg",18,47,0,"essential",24,8960,4,"unstressed","unstressed","transparent","bound",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","unaccented","Experiment_1",2.89037175789616,9.10052550596898,3.17805383034795,0.00267857142857143,-5.92247167562103,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",3.04537114776264,"MidFreq","simply_decomposed"
